date,cycle,open,lastclose,close,high,low,share,amount,time,macd,avg5,avg10,avg20,avg60
20160823,60,22.33,,22.36,22.36,22.31,143500.0,,36240,-0.1,22.33,22.23,22.27,
20160823,60,22.35,,22.25,22.35,22.25,180200.0,,36300,-0.1,22.32,22.26,22.27,
20160823,60,22.25,,22.19,22.26,22.19,206800.0,,36360,-0.12,22.27,22.27,22.27,
20160823,60,22.19,,22.11,22.19,22.1,144000.0,,36420,-0.13,22.25,22.26,22.27,
20160823,60,22.11,,22.2,22.2,22.11,121765.0,,36480,-0.13,22.22,22.26,22.25,
20160823,60,22.2,,22.22,22.25,22.2,122500.0,,36540,-0.12,22.19,22.26,22.24,
20160823,60,22.26,,22.28,22.28,22.25,101900.0,,36600,-0.11,22.2,22.26,22.23,
20160823,60,22.28,,22.31,22.31,22.28,116900.0,,36660,-0.09,22.22,22.25,22.23,
20160823,60,22.31,,22.33,22.33,22.3,121611.0,,36720,-0.08,22.27,22.26,22.24,
20160823,60,22.33,,22.3,22.33,22.28,115789.0,,36780,-0.07,22.29,22.26,22.23,
20160823,60,22.26,,22.28,22.3,22.26,129400.0,,36840,-0.07,22.3,22.25,22.24,
20160823,60,22.28,,22.21,22.28,22.2,116400.0,,36900,-0.08,22.29,22.24,22.25,
20160823,60,22.22,,22.22,22.25,22.2,109000.0,,36960,-0.08,22.27,22.25,22.26,
20160823,60,22.24,,22.28,22.28,22.24,103700.0,,37020,-0.07,22.26,22.26,22.26,
20160823,60,22.29,,22.3,22.3,22.28,149400.0,,37080,-0.06,22.26,22.27,22.27,
20160823,60,22.3,,22.3,22.32,22.3,99600.0,,37140,-0.06,22.26,22.28,22.27,
20160823,60,22.3,,22.31,22.32,22.3,74600.0,,37200,-0.05,22.28,22.28,22.27,
20160823,60,22.3,,22.55,22.55,22.29,483911.0,,37260,-0.02,22.35,22.31,22.28,
20160823,60,22.57,,23.24,23.26,22.55,829604.0,,37320,0.09,22.54,22.4,22.33,
20160823,60,23.27,,23.1,23.27,23.1,1017300.0,,37380,0.14,22.7,22.48,22.37,
20160823,60,23.14,,23.0,23.14,22.97,300400.0,,37440,0.14,22.84,22.55,22.4,
20160823,60,22.98,,22.98,23.0,22.97,192000.0,,37500,0.13,22.97,22.63,22.44,
20160823,60,23.0,,23.16,23.16,22.98,286400.0,,37560,0.14,23.1,22.72,22.48,
20160823,60,23.18,,23.27,23.27,23.18,1225339.0,,37620,0.15,23.1,22.82,22.54,
20160823,60,23.27,,23.27,23.27,23.27,289001.0,,37680,0.14,23.14,22.92,22.6,
20160823,60,23.27,,23.27,23.27,23.27,67700.0,,37740,0.12,23.19,23.02,22.65,
20160823,60,23.27,,23.27,23.27,23.27,201800.0,,37800,0.1,23.25,23.11,22.7,
20160823,60,23.27,,23.27,23.27,23.27,62200.0,,37860,0.08,23.27,23.18,22.75,
20160823,60,23.27,,23.27,23.27,23.27,69800.0,,37920,0.06,23.27,23.19,22.79,
20160823,60,23.27,,23.27,23.27,23.27,17600.0,,37980,0.03,23.27,23.2,22.84,
20160823,60,23.27,,23.27,23.27,23.27,44500.0,,38040,0.01,23.27,23.23,22.89,
20160823,60,23.27,,23.27,23.27,23.27,36100.0,,38100,-0.01,23.27,23.26,22.94,
20160823,60,23.27,,23.27,23.27,23.27,68800.0,,38160,-0.02,23.27,23.27,23.0,
20160823,60,23.27,,23.27,23.27,23.27,86400.0,,38220,-0.04,23.27,23.27,23.05,
20160823,60,23.27,,23.27,23.27,23.27,112401.0,,38280,-0.05,23.27,23.27,23.09,
20160823,60,23.27,,23.27,23.27,23.27,33500.0,,38340,-0.06,23.27,23.27,23.14,
20160823,60,23.27,,23.27,23.27,23.27,27117.0,,38400,-0.07,23.27,23.27,23.19,
20160823,60,23.27,,23.27,23.27,23.27,25400.0,,38460,-0.07,23.27,23.27,23.23,
20160823,60,23.27,,23.27,23.27,23.27,59800.0,,38520,-0.08,23.27,23.27,23.23,
20160823,60,23.27,,23.27,23.27,23.27,29430.0,,38580,-0.08,23.27,23.27,23.24,
20160823,60,23.27,,23.27,23.27,23.27,24600.0,,38640,-0.08,23.27,23.27,23.25,
20160823,60,23.27,,23.27,23.27,23.27,31583.0,,38700,-0.08,23.27,23.27,23.26,
20160823,60,23.27,,23.27,23.27,23.27,49100.0,,38760,-0.08,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,17600.0,,38820,-0.08,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,13200.0,,38880,-0.08,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11100.0,,38940,-0.08,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,12800.0,,39000,-0.07,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,20550.0,,39060,-0.07,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,117900.0,,39120,-0.07,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,13600.0,,39180,-0.07,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,18500.0,,39240,-0.06,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,5800.0,,39300,-0.06,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,25810.0,,39360,-0.06,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,13800.0,,39420,-0.05,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,252350.0,,39480,-0.05,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2218253.0,,39540,-0.05,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2023557.0,,39600,-0.04,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,85800.0,,39660,-0.04,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,72400.0,,39720,-0.04,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,22400.0,,39780,-0.04,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,22200.0,,39840,-0.03,23.27,23.27,23.27,
